Order_ID,Order_Date,Ship_Date,Shipping_Days,Shipping_Mode,Customer_ID,Customer_Name,Customer_Segment,City,State,Region,Category,Product_Name,Quantity,MRP,Discount_Pct,Selling_Price,Sales,Profit,Profit_Margin_Pct,Payment_Mode,Return_Status
ORD-2024-12744,10-01-2024,16-01-2024,6,Standard,CUST2743,Sneha Malhotra,Home Office,Guwahati,Assam,Northeast,Home & Kitchen,Mattress Protector,5,1403.41,0.18,1150.8,5754,932.15,16.2,Credit Card,Not Returned
ORD-2024-13295,10-01-2024,15-01-2024,5,Standard,CUST8985,Preeti Malhotra,Home Office,Pune,Maharashtra,West,Sports & Fitness,Protein Shaker,1,340.76,0.09,310.09,310.09,72.87,23.5,UPI,Not Returned
ORD-2024-13440,10-01-2024,16-01-2024,6,Standard,CUST2159,Riya Rao,Consumer,Delhi,Delhi,North,Electronics,Wireless Earbuds,2,1513.04,0.1,1361.74,2723.48,413.97,15.2,Debit Card,Not Returned
ORD-2024-14357,10-01-2024,14-01-2024,4,Standard,CUST8916,Meena Reddy,Consumer,Patna,Bihar,East,Sports & Fitness,Dumbbell Set 10kg,1,1619.16,0.14,1392.48,1392.48,381.54,27.4,EMI,Not Returned
ORD-2024-14411,10-01-2024,15-01-2024,5,Standard,CUST4737,Amit Malhotra,Corporate,Surat,Gujarat,West,Grocery,Desi Ghee 1L,2,666.86,0.07,620.18,1240.36,146.36,11.8,UPI,Not Returned
ORD-2024-10257,11-01-2024,22-01-2024,11,Economy,CUST7481,Vikram Iyer,Consumer,Agartala,Tripura,Northeast,Electronics,Gaming Mouse,4,3149.05,0.1,2834.15,11336.6,1836.53,16.2,Debit Card,Not Returned
ORD-2024-10471,11-01-2024,14-01-2024,3,Express,CUST5913,Aditya Gupta,Home Office,Delhi,Delhi,North,Home & Kitchen,Water Purifier Filter,3,733.33,0.11,652.66,1957.98,370.06,18.9,EMI,Not Returned
ORD-2024-10596,11-01-2024,20-01-2024,9,Economy,CUST9604,Suresh Gupta,Consumer,Delhi,Delhi,North,Clothing,Ethnic Saree,1,1628.43,0.22,1270.18,1270.18,336.6,26.5,UPI,Not Returned
ORD-2024-10612,11-01-2024,21-01-2024,10,Economy,CUST6305,Arjun Das,Home Office,Kochi,Kerala,South,Electronics,Portable Charger,3,939.46,0.12,826.72,2480.16,352.18,14.2,UPI,Not Returned
ORD-2024-10717,11-01-2024,23-01-2024,12,Economy,CUST7593,Meena Gupta,Consumer,Noida,Uttar Pradesh,North,Home & Kitchen,Non-Stick Cookware Set,2,2300.99,0.18,1886.81,3773.62,509.44,13.5,Debit Card,Not Returned
ORD-2024-11131,11-01-2024,18-01-2024,7,Standard,CUST8851,Shreya Shah,Corporate,Shillong,Meghalaya,Northeast,Beauty & Personal Care,Lip Care Set,1,208.87,0.19,169.18,169.18,58.37,34.5,UPI,Not Returned
ORD-2024-11417,11-01-2024,13-01-2024,2,Express,CUST3680,Pooja Malhotra,Consumer,Chennai,Tamil Nadu,South,Beauty & Personal Care,Vitamin C Serum,3,334.81,0.15,284.59,853.77,268.94,31.5,UPI,Not Returned
ORD-2024-11814,11-01-2024,13-01-2024,2,Express,CUST4928,Rohit Iyer,Consumer,Noida,Uttar Pradesh,North,Home & Kitchen,Bedsheet Set King,1,2123.07,0.15,1804.61,1804.61,283.32,15.7,UPI,Not Returned
ORD-2024-12896,11-01-2024,20-01-2024,9,Economy,CUST1611,Sonal Bose,Corporate,Bengaluru,Karnataka,South,Home & Kitchen,Water Purifier Filter,3,1564.17,0.16,1313.9,3941.7,575.49,14.6,Debit Card,Not Returned
ORD-2024-12968,11-01-2024,17-01-2024,6,Standard,CUST8154,Nisha Bose,Consumer,Bengaluru,Karnataka,South,Home & Kitchen,Bedsheet Set King,1,1540.91,0.17,1278.96,1278.96,211.03,16.5,UPI,Not Returned
ORD-2024-13375,11-01-2024,11-01-2024,0,Same Day,CUST2875,Vivek Pandey,Consumer,Raipur,Chhattisgarh,Central,Sports & Fitness,Yoga Mat 6mm,1,644.53,0.08,592.97,592.97,141.13,23.8,UPI,Not Returned
ORD-2024-11042,12-01-2024,13-01-2024,1,Express,CUST6480,Rohit Saxena,Consumer,Kolkata,West Bengal,East,Clothing,Sports T-Shirt,1,863.03,0.16,724.95,724.95,205.89,28.4,Cash on Delivery,Not Returned
ORD-2024-11656,12-01-2024,13-01-2024,1,Express,CUST9364,Arjun Pillai,Consumer,Mumbai,Maharashtra,West,Beauty & Personal Care,Face Wash Combo,3,243.26,0.15,206.77,620.31,214.01,34.5,Credit Card,Not Returned
ORD-2024-12045,12-01-2024,18-01-2024,6,Standard,CUST1304,Amit Das,Corporate,Lucknow,Uttar Pradesh,North,Clothing,Men's Formal Shirt,2,800.96,0.18,656.79,1313.58,340.22,25.9,Cash on Delivery,Not Returned
ORD-2024-13339,12-01-2024,14-01-2024,2,Express,CUST2953,Preeti Reddy,Consumer,Noida,Uttar Pradesh,North,Beauty & Personal Care,Lip Care Set,1,444.94,0.14,382.65,382.65,135.84,35.5,EMI,Not Returned
ORD-2024-13479,12-01-2024,12-01-2024,0,Same Day,CUST9882,Priya Shah,Consumer,Mumbai,Maharashtra,West,Sports & Fitness,Dumbbell Set 10kg,2,1728.84,0.07,1607.82,3215.64,929.32,28.9,Debit Card,Not Returned
ORD-2024-13734,12-01-2024,13-01-2024,1,Express,CUST1451,Rohit Singh,Home Office,Pune,Maharashtra,West,Home & Kitchen,Electric Kettle,4,705.01,0.18,578.11,2312.44,517.99,22.4,Credit Card,Not Returned
ORD-2024-13769,12-01-2024,12-01-2024,0,Same Day,CUST3300,Kavya Pandey,Consumer,Agartala,Tripura,Northeast,Clothing,Denim Jeans,2,2470.81,0.16,2075.48,4150.96,938.12,22.6,UPI,Not Returned
ORD-2024-13890,12-01-2024,15-01-2024,3,Express,CUST8462,Aarav Sinha,Corporate,Surat,Gujarat,West,Electronics,Wireless Earbuds,2,1558.12,0.16,1308.82,2617.64,287.94,11,Debit Card,Not Returned
ORD-2024-14316,12-01-2024,13-01-2024,1,Express,CUST8224,Nisha Pillai,Consumer,Ranchi,Jharkhand,East,Electronics,Gaming Mouse,1,1993.84,0.11,1774.52,1774.52,186.32,10.5,Debit Card,Not Returned
ORD-2024-14364,12-01-2024,12-01-2024,0,Same Day,CUST8654,Sneha Joshi,Consumer,Mumbai,Maharashtra,West,Clothing,Men's Formal Shirt,4,717.11,0.19,580.86,2323.44,571.57,24.6,UPI,Not Returned
ORD-2024-14388,12-01-2024,13-01-2024,1,Express,CUST1378,Manish Malhotra,Consumer,Mumbai,Maharashtra,West,Electronics,USB-C Hub,2,694.87,0.13,604.54,1209.08,146.3,12.1,Debit Card,Not Returned
ORD-2024-10047,13-01-2024,20-01-2024,7,Standard,CUST1803,Nisha Nair,Home Office,Guwahati,Assam,Northeast,Home & Kitchen,Electric Kettle,2,960.93,0.16,807.18,1614.36,392.29,24.3,UPI,Not Returned
ORD-2024-10109,13-01-2024,13-01-2024,0,Same Day,CUST1519,Kavya Malhotra,Consumer,Lucknow,Uttar Pradesh,North,Grocery,Premium Green Tea,2,337.7,0.05,320.81,641.62,51.33,8,Debit Card,Not Returned
ORD-2024-10511,13-01-2024,13-01-2024,0,Same Day,CUST7011,Deepak Tiwari,Consumer,Mumbai,Maharashtra,West,Grocery,Whole Wheat Atta 10kg,4,546.98,0.04,525.1,2100.4,161.73,7.7,Cash on Delivery,Not Returned
ORD-2024-11093,13-01-2024,13-01-2024,0,Same Day,CUST6399,Deepak Shah,Small Business,Delhi,Delhi,North,Electronics,Laptop Stand,2,704.03,0.13,612.51,1225.02,183.75,15,UPI,Not Returned
ORD-2024-11575,13-01-2024,20-01-2024,7,Standard,CUST7023,Nikhil Verma,Consumer,Kochi,Kerala,South,Clothing,Women's Kurti,1,1051.66,0.17,872.88,872.88,233.93,26.8,Credit Card,Not Returned
ORD-2024-12731,13-01-2024,17-01-2024,4,Standard,CUST9491,Gaurav Patel,Corporate,Noida,Uttar Pradesh,North,Beauty & Personal Care,Electric Face Cleanser,1,916.12,0.14,787.86,787.86,308.84,39.2,Credit Card,Returned
ORD-2024-13411,13-01-2024,18-01-2024,5,Standard,CUST3716,Divya Mehta,Consumer,Kochi,Kerala,South,Clothing,Kids Frock,1,680.6,0.15,578.51,578.51,140,24.2,Credit Card,Not Returned
ORD-2024-13589,13-01-2024,15-01-2024,2,Express,CUST5757,Lata Joshi,Corporate,Lucknow,Uttar Pradesh,North,Clothing,Women's Kurti,1,687.81,0.17,570.88,570.88,152.42,26.7,Cash on Delivery,Not Returned
ORD-2024-13969,13-01-2024,18-01-2024,5,Standard,CUST5035,Amit Sinha,Consumer,Ahmedabad,Gujarat,West,Home & Kitchen,Bedsheet Set King,1,929.76,0.17,771.7,771.7,125.79,16.3,UPI,Not Returned
ORD-2024-14149,13-01-2024,14-01-2024,1,Express,CUST9027,Shreya Shah,Corporate,Guwahati,Assam,Northeast,Sports & Fitness,Yoga Mat 6mm,2,1163.23,0.09,1058.54,2117.08,639.36,30.2,Debit Card,Not Returned
ORD-2024-10734,14-01-2024,22-01-2024,8,Economy,CUST2570,Riya Chopra,Consumer,Hyderabad,Telangana,South,Grocery,Whole Wheat Atta 10kg,1,576,0.07,535.68,535.68,60,11.2,UPI,Not Returned
ORD-2024-11466,14-01-2024,16-01-2024,2,Express,CUST3763,Vivek Mishra,Consumer,Hyderabad,Telangana,South,Clothing,Kids Frock,3,358.96,0.17,297.94,893.82,197.53,22.1,UPI,Not Returned
ORD-2024-11550,14-01-2024,15-01-2024,1,Express,CUST7626,Lata Verma,Home Office,Nagpur,Maharashtra,Central,Home & Kitchen,LED Desk Lamp,2,508.08,0.18,416.63,833.26,191.65,23,Net Banking,Not Returned
ORD-2024-11671,14-01-2024,17-01-2024,3,Express,CUST9212,Nisha Kumar,Consumer,Ahmedabad,Gujarat,West,Electronics,Smartwatch,1,11375.88,0.1,10238.29,10238.29,1115.97,10.9,UPI,Not Returned
ORD-2024-11906,14-01-2024,22-01-2024,8,Economy,CUST8750,Manish Nair,Corporate,Shillong,Meghalaya,Northeast,Beauty & Personal Care,Sunscreen SPF 50,1,335.62,0.19,271.85,271.85,90.25,33.2,Cash on Delivery,Not Returned
ORD-2024-12651,14-01-2024,18-01-2024,4,Standard,CUST1719,Sonal Pillai,Corporate,Hyderabad,Telangana,South,Clothing,Sports T-Shirt,3,707.43,0.19,573.02,1719.06,500.25,29.1,UPI,Not Returned
ORD-2024-13438,14-01-2024,20-01-2024,6,Standard,CUST8639,Nisha Chopra,Small Business,Raipur,Chhattisgarh,Central,Clothing,Ethnic Saree,2,1978.17,0.23,1523.19,3046.38,554.44,18.2,Debit Card,Not Returned
ORD-2024-13527,14-01-2024,23-01-2024,9,Economy,CUST6578,Lata Saxena,Consumer,Hyderabad,Telangana,South,Electronics,Laptop Stand,1,563.7,0.14,484.78,484.78,34.9,7.2,Credit Card,Not Returned
ORD-2024-14386,14-01-2024,19-01-2024,5,Standard,CUST7238,Rajesh Shah,Corporate,Kolkata,West Bengal,East,Clothing,Kids Frock,1,486.22,0.18,398.7,398.7,114.43,28.7,Credit Card,Returned
ORD-2024-14726,14-01-2024,17-01-2024,3,Express,CUST3407,Sneha Sharma,Consumer,Pune,Maharashtra,West,Clothing,Winter Jacket,2,1510.81,0.16,1269.08,2538.16,624.39,24.6,EMI,Exchanged
ORD-2024-14896,14-01-2024,18-01-2024,4,Standard,CUST5097,Sonal Reddy,Consumer,Mumbai,Maharashtra,West,Clothing,Denim Jeans,1,1375.09,0.19,1113.82,1113.82,245.04,22,Debit Card,Exchanged
ORD-2024-14923,14-01-2024,14-01-2024,0,Same Day,CUST6388,Aditya Rao,Consumer,Ahmedabad,Gujarat,West,Grocery,Basmati Rice 5kg,1,676.92,0.09,616,616,67.76,11,UPI,Not Returned
ORD-2024-11095,15-01-2024,19-01-2024,4,Standard,CUST5742,Nisha Patel,Home Office,Surat,Gujarat,West,Electronics,Wireless Earbuds,5,956.08,0.14,822.23,4111.15,349.45,8.5,Debit Card,Not Returned
ORD-2024-11191,15-01-2024,21-01-2024,6,Standard,CUST1849,Sanjay Sinha,Corporate,Shillong,Meghalaya,Northeast,Clothing,Men's Formal Shirt,2,687.82,0.22,536.5,1073,221.04,20.6,Cash on Delivery,Not Returned
ORD-2024-11267,15-01-2024,15-01-2024,0,Same Day,CUST4061,Rajesh Gupta,Consumer,Delhi,Delhi,North,Beauty & Personal Care,Vitamin C Serum,3,363.13,0.19,294.14,882.42,285.9,32.4,Net Banking,Not Returned
ORD-2024-11311,15-01-2024,15-01-2024,0,Same Day,CUST6496,Kiran Chopra,Small Business,Noida,Uttar Pradesh,North,Clothing,Men's Formal Shirt,1,1693.7,0.15,1439.64,1439.64,385.82,26.8,UPI,Not Returned
ORD-2024-11610,15-01-2024,22-01-2024,7,Standard,CUST9908,Amit Saxena,Corporate,Mumbai,Maharashtra,West,Beauty & Personal Care,Sunscreen SPF 50,2,276.07,0.18,226.38,452.76,136.73,30.2,Credit Card,Returned
ORD-2024-11753,15-01-2024,15-01-2024,0,Same Day,CUST3478,Aarav Mehta,Home Office,Surat,Gujarat,West,Home & Kitchen,Water Purifier Filter,1,969.12,0.17,804.37,804.37,168.92,21,Credit Card,Not Returned
ORD-2024-11932,15-01-2024,19-01-2024,4,Standard,CUST3326,Deepak Malhotra,Consumer,Pune,Maharashtra,West,Home & Kitchen,Water Purifier Filter,3,1084.4,0.19,878.36,2635.08,424.25,16.1,UPI,Not Returned
ORD-2024-12047,15-01-2024,15-01-2024,0,Same Day,CUST4353,Sanjay Mehta,Consumer,Surat,Gujarat,West,Beauty & Personal Care,Electric Face Cleanser,1,819.41,0.18,671.92,671.92,186.12,27.7,UPI,Not Returned
ORD-2024-12317,15-01-2024,18-01-2024,3,Express,CUST6429,Nikhil Agarwal,Consumer,Kochi,Kerala,South,Grocery,Mixed Dry Fruits 500g,1,911.69,0.1,820.52,820.52,46.77,5.7,UPI,Not Returned
ORD-2024-12768,15-01-2024,17-01-2024,2,Express,CUST9506,Riya Chopra,Consumer,Shillong,Meghalaya,Northeast,Grocery,Cold Pressed Olive Oil,4,586.41,0.08,539.5,2158,258.96,12,Credit Card,Not Returned
ORD-2024-13516,15-01-2024,22-01-2024,7,Standard,CUST1577,Anjali Pandey,Corporate,Mumbai,Maharashtra,West,Grocery,Whole Wheat Atta 10kg,1,585.67,0.05,556.39,556.39,74.56,13.4,Cash on Delivery,Not Returned
ORD-2024-10610,16-01-2024,22-01-2024,6,Standard,CUST2909,Rahul Sharma,Consumer,Agartala,Tripura,Northeast,Home & Kitchen,Stainless Steel Bottle,3,408.31,0.15,347.06,1041.18,257.17,24.7,UPI,Not Returned
ORD-2024-10709,16-01-2024,23-01-2024,7,Economy,CUST8594,Shreya Saxena,Home Office,Hyderabad,Telangana,South,Home & Kitchen,Water Purifier Filter,1,903.49,0.13,786.04,786.04,129.7,16.5,Credit Card,Not Returned
ORD-2024-10782,16-01-2024,20-01-2024,4,Standard,CUST7463,Riya Singh,Consumer,Chennai,Tamil Nadu,South,Home & Kitchen,Non-Stick Cookware Set,2,1307.85,0.15,1111.67,2223.34,462.45,20.8,Credit Card,Not Returned
ORD-2024-11053,16-01-2024,17-01-2024,1,Express,CUST3870,Nikhil Joshi,Corporate,Pune,Maharashtra,West,Home & Kitchen,Bedsheet Set King,1,821.78,0.11,731.38,731.38,128.72,17.6,Cash on Delivery,Not Returned
ORD-2024-11069,16-01-2024,22-01-2024,6,Standard,CUST7382,Divya Chopra,Home Office,Kolkata,West Bengal,East,Clothing,Women's Kurti,1,450.58,0.15,382.99,382.99,116.05,30.3,EMI,Exchanged
ORD-2024-11252,16-01-2024,16-01-2024,0,Same Day,CUST4547,Rohit Singh,Small Business,Surat,Gujarat,West,Home & Kitchen,LED Desk Lamp,2,892.56,0.16,749.75,1499.5,292.4,19.5,Debit Card,Not Returned
ORD-2024-11800,16-01-2024,23-01-2024,7,Standard,CUST8566,Rajesh Sinha,Home Office,Lucknow,Uttar Pradesh,North,Home & Kitchen,Electric Kettle,3,1641.84,0.11,1461.24,4383.72,1179.22,26.9,Credit Card,Not Returned
ORD-2024-12083,16-01-2024,21-01-2024,5,Standard,CUST5766,Divya Chopra,Small Business,Bhubaneswar,Odisha,East,Beauty & Personal Care,Face Wash Combo,1,379.89,0.15,322.91,322.91,97.84,30.3,UPI,Returned
ORD-2024-12305,16-01-2024,16-01-2024,0,Same Day,CUST8436,Pooja Shah,Corporate,Chennai,Tamil Nadu,South,Clothing,Sports T-Shirt,2,422.33,0.21,333.64,667.28,185.5,27.8,UPI,Exchanged
ORD-2024-12685,16-01-2024,22-01-2024,6,Economy,CUST3525,Rahul Bose,Consumer,Kochi,Kerala,South,Beauty & Personal Care,Body Lotion 400ml,2,338.27,0.14,290.91,581.82,216.44,37.2,EMI,Not Returned
ORD-2024-13214,16-01-2024,16-01-2024,0,Same Day,CUST7653,Priya Kumar,Consumer,Ahmedabad,Gujarat,West,Home & Kitchen,Water Purifier Filter,4,1157.55,0.13,1007.07,4028.28,749.26,18.6,UPI,Not Returned
ORD-2024-13222,16-01-2024,22-01-2024,6,Standard,CUST5696,Sanjay Nair,Corporate,Ahmedabad,Gujarat,West,Beauty & Personal Care,Sunscreen SPF 50,1,587.8,0.14,505.51,505.51,171.87,34,Credit Card,Not Returned
ORD-2024-13281,16-01-2024,19-01-2024,3,Express,CUST5669,Nikhil Gupta,Consumer,Noida,Uttar Pradesh,North,Grocery,Mixed Dry Fruits 500g,2,463.53,0.1,417.18,834.36,18.36,2.2,Net Banking,Not Returned
ORD-2024-14124,16-01-2024,18-01-2024,2,Express,CUST6085,Divya Iyer,Corporate,Bengaluru,Karnataka,South,Home & Kitchen,LED Desk Lamp,1,1120.49,0.12,986.03,986.03,249.47,25.3,UPI,Not Returned
ORD-2024-14175,16-01-2024,21-01-2024,5,Standard,CUST7975,Riya Rao,Corporate,Noida,Uttar Pradesh,North,Electronics,Smart TV 43 inch,2,34159.14,0.1,30743.23,61486.46,10883.1,17.7,Cash on Delivery,Not Returned
ORD-2024-14698,16-01-2024,16-01-2024,0,Same Day,CUST8458,Nisha Verma,Home Office,Mumbai,Maharashtra,West,Clothing,Denim Jeans,1,1888.36,0.21,1491.8,1491.8,380.41,25.5,UPI,Not Returned
ORD-2024-10087,17-01-2024,19-01-2024,2,Express,CUST7438,Riya Bose,Consumer,Mumbai,Maharashtra,West,Clothing,Ethnic Saree,1,826.85,0.16,694.55,694.55,181.28,26.1,Net Banking,Not Returned
ORD-2024-10213,17-01-2024,17-01-2024,0,Same Day,CUST6171,Aarav Sharma,Corporate,Ranchi,Jharkhand,East,Clothing,Winter Jacket,1,4300.86,0.15,3655.73,3655.73,1118.65,30.6,Credit Card,Not Returned
ORD-2024-10366,17-01-2024,17-01-2024,0,Same Day,CUST6597,Meena Das,Small Business,Raipur,Chhattisgarh,Central,Grocery,Premium Green Tea,2,465.18,0.11,414.01,828.02,92.74,11.2,UPI,Not Returned
ORD-2024-10724,17-01-2024,23-01-2024,6,Standard,CUST7742,Deepak Reddy,Consumer,Shillong,Meghalaya,Northeast,Home & Kitchen,LED Desk Lamp,1,943.39,0.13,820.75,820.75,183.03,22.3,Cash on Delivery,Not Returned
ORD-2024-10757,17-01-2024,17-01-2024,0,Same Day,CUST8582,Sonal Patel,Consumer,Indore,Madhya Pradesh,Central,Electronics,USB-C Hub,3,1148.17,0.11,1021.87,3065.61,505.83,16.5,Credit Card,Not Returned
ORD-2024-11030,17-01-2024,23-01-2024,6,Standard,CUST8606,Shreya Nair,Consumer,Lucknow,Uttar Pradesh,North,Grocery,Protein Granola,1,350.13,0.08,322.12,322.12,20.29,6.3,Credit Card,Not Returned
ORD-2024-11203,17-01-2024,18-01-2024,1,Express,CUST3645,Sonal Malhotra,Consumer,Chennai,Tamil Nadu,South,Grocery,Protein Granola,2,463.67,0.05,440.49,880.98,124.22,14.1,UPI,Not Returned
ORD-2024-11559,17-01-2024,20-01-2024,3,Express,CUST9290,Meena Verma,Consumer,Mumbai,Maharashtra,West,Beauty & Personal Care,Lip Care Set,3,386.32,0.16,324.51,973.53,350.47,36,Cash on Delivery,Not Returned
ORD-2024-12211,17-01-2024,22-01-2024,5,Standard,CUST4299,Priya Mishra,Consumer,Mumbai,Maharashtra,West,Electronics,Bluetooth Speaker,3,1653.57,0.15,1405.53,4216.59,628.27,14.9,Cash on Delivery,Returned
ORD-2024-13760,17-01-2024,21-01-2024,4,Standard,CUST6527,Divya Tiwari,Home Office,Hyderabad,Telangana,South,Beauty & Personal Care,Vitamin C Serum,1,1181.71,0.2,945.37,945.37,332.77,35.2,Net Banking,Not Returned
ORD-2024-14085,17-01-2024,23-01-2024,6,Standard,CUST6658,Amit Mehta,Consumer,Hyderabad,Telangana,South,Sports & Fitness,Gym Gloves,3,887.6,0.14,763.34,2290.02,558.76,24.4,Credit Card,Not Returned
ORD-2024-14303,17-01-2024,17-01-2024,0,Same Day,CUST8046,Suresh Reddy,Home Office,Mumbai,Maharashtra,West,Clothing,Hoodie,5,1700.62,0.16,1428.52,7142.6,1707.08,23.9,UPI,Exchanged
ORD-2024-14633,17-01-2024,22-01-2024,5,Standard,CUST9248,Riya Kumar,Corporate,Guwahati,Assam,Northeast,Grocery,Organic Honey 500g,1,545.53,0.06,512.8,512.8,45.13,8.8,UPI,Not Returned
ORD-2024-10397,18-01-2024,23-01-2024,5,Standard,CUST6209,Gaurav Singh,Consumer,Bhubaneswar,Odisha,East,Clothing,Hoodie,1,952.72,0.16,800.28,800.28,221.68,27.7,Debit Card,Not Returned
ORD-2024-10796,18-01-2024,24-01-2024,6,Standard,CUST4879,Shreya Patel,Home Office,Surat,Gujarat,West,Electronics,Smart TV 43 inch,2,36816.61,0.13,32030.45,64060.9,6213.91,9.7,Cash on Delivery,Returned
ORD-2024-11049,18-01-2024,29-01-2024,11,Economy,CUST7787,Gaurav Agarwal,Home Office,Agartala,Tripura,Northeast,Clothing,Denim Jeans,1,1919.77,0.17,1593.41,1593.41,355.33,22.3,UPI,Not Returned
ORD-2024-12042,18-01-2024,19-01-2024,1,Express,CUST4943,Rohit Bose,Small Business,Bhubaneswar,Odisha,East,Grocery,Desi Ghee 1L,2,821.52,0.04,788.66,1577.32,195.59,12.4,Debit Card,Not Returned
ORD-2024-13191,18-01-2024,23-01-2024,5,Standard,CUST3410,Preeti Gupta,Small Business,Lucknow,Uttar Pradesh,North,Electronics,USB-C Hub,3,1602.63,0.16,1346.21,4038.63,323.09,8,Credit Card,Not Returned
ORD-2024-13254,18-01-2024,28-01-2024,10,Economy,CUST8519,Kavya Verma,Consumer,Patna,Bihar,East,Grocery,Organic Honey 500g,1,475.53,0.07,442.24,442.24,27.42,6.2,Net Banking,Not Returned
ORD-2024-13550,18-01-2024,18-01-2024,0,Same Day,CUST1039,Divya Das,Corporate,Patna,Bihar,East,Clothing,Men's Formal Shirt,1,1616.57,0.18,1325.59,1325.59,359.23,27.1,Debit Card,Exchanged
ORD-2024-10111,19-01-2024,19-01-2024,0,Same Day,CUST1879,Vikram Rao,Consumer,Lucknow,Uttar Pradesh,North,Grocery,Protein Granola,1,570.81,0.07,530.85,530.85,59.46,11.2,UPI,Not Returned
ORD-2024-10513,19-01-2024,26-01-2024,7,Standard,CUST9515,Nikhil Saxena,Home Office,Mumbai,Maharashtra,West,Electronics,Gaming Mouse,1,1073.19,0.16,901.48,901.48,41.47,4.6,Debit Card,Not Returned
ORD-2024-10652,19-01-2024,26-01-2024,7,Standard,CUST5358,Amit Das,Consumer,Mumbai,Maharashtra,West,Beauty & Personal Care,Electric Face Cleanser,1,1038.84,0.2,831.07,831.07,228.54,27.5,UPI,Not Returned
ORD-2024-11202,19-01-2024,19-01-2024,0,Same Day,CUST2701,Shreya Mishra,Consumer,Raipur,Chhattisgarh,Central,Grocery,Premium Green Tea,1,241.98,0.06,227.46,227.46,32.75,14.4,Debit Card,Not Returned
ORD-2024-11458,19-01-2024,28-01-2024,9,Economy,CUST4825,Preeti Tiwari,Consumer,Guwahati,Assam,Northeast,Electronics,Bluetooth Speaker,1,2893.35,0.1,2604.01,2604.01,291.65,11.2,UPI,Not Returned
ORD-2024-12686,19-01-2024,20-01-2024,1,Express,CUST7530,Nisha Tiwari,Consumer,Surat,Gujarat,West,Grocery,Organic Honey 500g,1,510.86,0.1,459.77,459.77,22.53,4.9,Debit Card,Not Returned
ORD-2024-13284,19-01-2024,26-01-2024,7,Economy,CUST8419,Aarav Pandey,Consumer,Pune,Maharashtra,West,Beauty & Personal Care,Beard Grooming Kit,4,1190.1,0.13,1035.39,4141.56,1652.48,39.9,Debit Card,Not Returned
ORD-2024-13435,19-01-2024,23-01-2024,4,Standard,CUST4715,Deepak Shah,Home Office,Agartala,Tripura,Northeast,Beauty & Personal Care,Sunscreen SPF 50,2,579.38,0.16,486.68,973.36,361.12,37.1,Credit Card,Not Returned
ORD-2024-13489,19-01-2024,24-01-2024,5,Standard,CUST1728,Aditya Rao,Corporate,Noida,Uttar Pradesh,North,Grocery,Premium Green Tea,1,434.64,0.05,412.91,412.91,33.03,8,Credit Card,Returned
ORD-2024-14145,19-01-2024,24-01-2024,5,Standard,CUST7718,Priya Pillai,Home Office,Noida,Uttar Pradesh,North,Clothing,Sports T-Shirt,1,841.26,0.22,656.18,656.18,174.54,26.6,Cash on Delivery,Not Returned
ORD-2024-14422,19-01-2024,22-01-2024,3,Express,CUST2604,Sonal Das,Consumer,Mumbai,Maharashtra,West,Beauty & Personal Care,Lip Care Set,1,358.56,0.16,301.19,301.19,99.69,33.1,Debit Card,Not Returned
ORD-2024-10346,20-01-2024,21-01-2024,1,Express,CUST8974,Riya Pillai,Home Office,Raipur,Chhattisgarh,Central,Electronics,Portable Charger,1,1506.99,0.12,1326.15,1326.15,186.99,14.1,Debit Card,Returned
ORD-2024-10737,20-01-2024,26-01-2024,6,Standard,CUST1328,Kiran Malhotra,Consumer,Chennai,Tamil Nadu,South,Home & Kitchen,Stainless Steel Bottle,2,679.13,0.14,584.05,1168.1,274.5,23.5,Net Banking,Not Returned
ORD-2024-10997,20-01-2024,27-01-2024,7,Standard,CUST1664,Priya Gupta,Consumer,Mumbai,Maharashtra,West,Clothing,Men's Formal Shirt,1,696.22,0.21,550.01,550.01,101.75,18.5,Net Banking,Not Returned
ORD-2024-11442,20-01-2024,24-01-2024,4,Standard,CUST7252,Preeti Nair,Consumer,Kochi,Kerala,South,Electronics,Laptop Stand,3,618.52,0.15,525.74,1577.22,111.98,7.1,Credit Card,Returned
ORD-2024-11913,20-01-2024,20-01-2024,0,Same Day,CUST1424,Sneha Malhotra,Corporate,Ahmedabad,Gujarat,West,Clothing,Kids Frock,2,321.14,0.21,253.7,507.4,139.03,27.4,UPI,Returned
ORD-2024-12345,20-01-2024,25-01-2024,5,Standard,CUST8594,Nisha Agarwal,Corporate,Mumbai,Maharashtra,West,Grocery,Organic Honey 500g,2,404.23,0.08,371.89,743.78,29.75,4,UPI,Not Returned
ORD-2024-13570,20-01-2024,23-01-2024,3,Express,CUST4099,Neha Saxena,Corporate,Surat,Gujarat,West,Home & Kitchen,Bedsheet Set King,1,1140.23,0.16,957.79,957.79,218.38,22.8,Net Banking,Not Returned
ORD-2024-13793,20-01-2024,23-01-2024,3,Express,CUST9619,Sanjay Malhotra,Consumer,Surat,Gujarat,West,Electronics,Gaming Mouse,1,1843.31,0.11,1640.55,1640.55,219.83,13.4,Cash on Delivery,Returned
